CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,min_recency,max_recency,cluster
16837,11,75.0,737.7,287.97545454545457,3167.73,479.88000000000005,385.5,533.3,546.1500000000001,1222.9,31,245,5
16838,2,196.73000000000002,386.17,291.45000000000005,582.9000000000001,51.02,20.159999999999997,153.78,81.34,276.59999999999997,197,288,3
16839,34,109.35,987.9399999999999,456.3870588235294,15517.16,2331.49,1189.42,5668.4,1650.55,4677.3,8,369,0
16841,6,204.86,319.12,295.77,1774.62,328.8,640.76,500.26,51.400000000000006,253.40000000000003,36,287,5
16842,3,346.38,520.5699999999999,420.1466666666667,1260.44,99.60000000000001,190.28,337.65999999999997,304.2,328.7,100,302,5
16843,16,15.8,1830.72,636.48875,10183.82,1949.29,1744.1999999999998,4248.28,1602.8000000000002,639.25,42,327,0
16846,1,214.32,214.32,214.32,214.32,49.92,10.5,92.4,45.0,16.5,50,50,1
16847,1,193.44,193.44,193.44,193.44,47.64,10.2,30.0,89.1,16.5,43,43,1
16848,1,281.42,281.42,281.42,281.42,111.32000000000001,33.6,136.5,0.0,0.0,52,52,1
16849,1,124.57,124.57,124.57,124.57,33.0,0.0,26.27,13.0,52.3,186,186,3
16850,1,332.41,332.41,332.41,332.41,111.30000000000001,40.08,90.6,30.0,60.43000000000001,333,333,3
16851,3,102.99000000000001,128.37,114.15000000000002,342.45000000000005,49.98,41.04,187.07999999999998,64.35,0.0,4,51,1
16852,2,31.85,113.06,72.455,144.91,10.5,11.16,0.0,31.450000000000003,91.80000000000001,10,176,1
16855,2,151.2,177.2,164.2,328.4,100.80000000000001,10.2,131.7,29.6,56.099999999999994,23,43,1
16856,1,35.400000000000006,35.400000000000006,35.400000000000006,35.400000000000006,35.400000000000006,0.0,0.0,0.0,0.0,14,14,1
16858,1,345.89,345.89,345.89,345.89,77.4,0.0,0.0,116.34,152.15,368,368,3
16859,2,217.55,259.84,238.695,477.39,35.04,335.5,29.9,19.1,57.849999999999994,144,261,3
16861,2,70.80000000000001,102.96,86.88,173.76,112.80000000000001,60.959999999999994,0.0,0.0,0.0,59,158,1
16863,2,162.8,318.55,240.675,481.35,113.46000000000001,82.74,238.70000000000002,46.45,0.0,31,366,5
16866,3,45.0,108.94999999999999,69.24666666666666,207.73999999999998,0.0,18.240000000000002,0.0,90.0,99.49999999999999,140,161,1
16869,4,133.02,276.62,199.33,797.32,241.45000000000002,118.91,235.21,129.45000000000002,72.3,22,175,1
16871,6,35.04,1059.66,460.2483333333334,2761.4900000000002,745.2500000000001,200.73000000000002,507.5,730.46,577.55,22,270,5
16872,3,76.32000000000001,388.36,226.67333333333332,680.02,0.0,59.76,557.5600000000001,0.0,62.7,77,184,1
16873,6,514.53,2127.89,1177.7183333333332,7066.3099999999995,1537.71,860.86,1962.3899999999999,1266.65,1438.7,4,364,0
16875,5,37.5,945.36,404.86199999999997,2024.31,358.09000000000003,241.32,466.79999999999995,374.15000000000003,583.95,67,339,5
16877,6,77.75,261.93,141.10333333333332,846.62,168.19000000000003,45.46,311.41999999999996,143.2,178.35,12,208,5
16880,7,6.95,398.31,213.0614285714286,1491.43,172.02,198.36,217.8,140.2,763.05,30,189,5
16881,1,432.0,432.0,432.0,432.0,0.0,432.0,0.0,0.0,0.0,66,66,1
16882,3,9.9,489.41999999999996,235.04,705.12,174.88,122.99999999999999,158.64999999999998,72.94,175.64999999999998,66,317,5
16883,2,128.03,144.45,136.24,272.48,32.85,0.0,92.18,52.8,94.65,187,371,3
16884,2,133.08,296.76,214.92000000000002,429.84000000000003,98.16000000000003,98.72999999999999,174.8,32.8,25.35,37,37,1
16885,3,121.65,177.95,150.13666666666666,450.40999999999997,55.10000000000001,35.71,44.65,88.15,226.8,15,357,5
16887,1,192.32999999999998,192.32999999999998,192.32999999999998,192.32999999999998,33.730000000000004,40.4,23.45,63.25,31.5,35,35,1
16889,3,350.06,705.56,526.2233333333332,1578.6699999999998,184.15,277.77,397.3,373.9,345.55,194,336,3
16891,5,103.45,217.26,148.486,742.43,187.5,41.72,70.69,230.03,212.49,1,371,5
16892,5,11.8,136.4,101.088,505.44,90.87,60.89,130.82999999999998,41.8,181.05,1,183,1
16893,1,145.93,145.93,145.93,145.93,45.25,13.95,34.33,36.5,15.899999999999999,366,366,3
16895,1,202.27,202.27,202.27,202.27,40.050000000000004,16.73,51.339999999999996,33.150000000000006,61.0,64,64,1
16897,1,213.03,213.03,213.03,213.03,21.900000000000002,0.0,30.88,70.1,90.15,313,313,3
16898,3,112.08,201.69,167.01,501.03,69.69,91.8,171.44,74.2,93.89999999999999,26,368,5
16899,6,77.55,381.7,211.84333333333333,1271.06,128.13,131.23,286.15,283.25,442.29999999999995,7,360,5
16900,3,4.0,752.6800000000001,289.73333333333335,869.2,148.48000000000002,169.36,287.75,143.4,128.85,16,63,1
16902,1,1706.88,1706.88,1706.88,1706.88,5.9,60.17999999999999,465.15,328.8,846.85,116,116,7
16903,1,363.2,363.2,363.2,363.2,50.03,100.39999999999999,73.15,73.47,66.15,29,29,1
16904,16,15.0,381.52,228.359375,3653.75,830.13,420.41999999999996,842.63,581.82,978.75,4,367,5
16905,7,161.35,1172.73,431.5214285714286,3020.65,832.26,192.34,681.28,345.6,969.1700000000001,5,371,5
16906,4,99.0,181.3,139.8975,559.59,84.93,29.66,142.6,152.85000000000002,149.55,81,248,5
16907,5,121.36,269.77,185.752,928.76,208.68,11.080000000000002,52.230000000000004,375.32,281.45,29,365,5
16909,1,364.14,364.14,364.14,364.14,50.400000000000006,125.27999999999999,53.160000000000004,85.8,49.5,72,72,1
16910,8,111.78,290.52,188.62,1508.96,227.45000000000002,223.4,386.90999999999997,192.8,478.4,4,91,1
16912,11,30.240000000000002,464.64,228.7209090909091,2515.93,389.74,136.54,531.0,616.7,841.95,28,323,5
16913,1,113.44,113.44,113.44,113.44,0.0,0.84,102.9,3.75,5.95,290,290,3
16914,1,183.76,183.76,183.76,183.76,36.13,7.58,99.55,8.7,31.799999999999997,36,36,1
16915,6,41.9,173.70000000000002,103.61333333333334,621.6800000000001,122.44,2.29,28.199999999999996,102.9,365.85,9,283,5
16916,2,196.43,365.98,281.20500000000004,562.4100000000001,121.30000000000001,87.89999999999999,176.26,109.55000000000001,67.4,23,372,5
16917,1,391.52,391.52,391.52,391.52,122.39999999999999,62.400000000000006,76.32000000000001,0.0,130.4,276,276,3
16918,6,2.08,299.67,174.23666666666668,1045.42,419.38,204.95,248.39,72.55000000000001,100.15,49,317,5
16919,11,116.49000000000001,341.65999999999997,235.6590909090909,2592.25,533.95,357.25,389.59999999999997,130.20000000000002,1181.25,156,368,5
16921,1,154.18,154.18,154.18,154.18,41.17,28.36,48.25,28.15,8.25,61,61,1
16923,18,50.0,652.95,371.9,6694.2,2162.56,446.78,1832.86,783.4,1576.75,12,362,0
16924,3,153.54,306.24,240.88,722.64,67.18,78.45,211.85999999999999,245.75,119.4,21,84,1
16926,1,230.25,230.25,230.25,230.25,0.0,8.7,0.0,24.75,196.8,371,371,3
16927,3,123.35,218.1,181.01666666666665,543.05,0.0,403.2,16.5,55.85,67.5,115,361,5
16928,17,101.25,375.31,165.49705882352941,2813.45,51.53,49.82000000000001,2535.25,54.85,122.0,80,373,5
16929,7,105.78,235.96,185.0557142857143,1295.39,361.1,180.1,443.0,205.44,105.75,3,155,1
16930,3,11.8,193.65,126.29666666666667,378.89,113.42000000000002,106.56,22.81,19.3,116.8,26,68,1
16931,21,4.35,411.44,216.89857142857142,4554.87,1232.76,643.75,1547.1699999999998,723.84,407.35,5,369,0
16932,1,150.23000000000002,150.23000000000002,150.23000000000002,150.23000000000002,49.150000000000006,23.279999999999998,35.7,19.650000000000002,22.45,53,53,1
16933,2,211.83,338.5,275.165,550.33,167.64,66.89,39.9,182.15,93.75,1,239,5
16934,2,140.95,790.08,465.515,931.03,188.31,79.97,189.59999999999997,216.9,256.25,54,54,1
16936,1,261.9,261.9,261.9,261.9,89.3,28.53,67.37,67.75,8.95,25,25,1
16938,4,9.75,1275.45,469.60749999999996,1878.4299999999998,480.58,234.99,353.36,552.45,257.04999999999995,8,308,5
16940,3,757.68,1181.52,1016.6266666666667,3049.88,663.1400000000001,566.79,980.3,586.6,253.05,52,289,7
16942,9,22.9,303.8,208.72333333333333,1878.51,657.5400000000001,52.87,468.29999999999995,181.45000000000002,518.35,12,227,5
16943,3,172.1,451.03,272.24333333333334,816.73,83.7,0.0,37.67999999999999,29.700000000000003,665.65,211,318,3
16945,19,10.08,350.64,228.71052631578948,4345.5,2625.15,427.6,594.5,498.05,200.2,21,358,0
16947,1,406.48,406.48,406.48,406.48,45.9,134.4,114.08,52.5,59.6,235,235,3
16948,3,69.6,194.48,145.00666666666666,435.02,0.0,336.91999999999996,0.0,0.0,98.10000000000001,138,325,5
16949,6,74.42,310.48,193.545,1161.27,69.64999999999999,227.0,277.02,50.45,537.15,3,316,5
16950,3,172.0,606.41,392.8533333333333,1178.56,452.96000000000004,87.14999999999999,221.15,126.6,290.7,56,367,5
16951,2,208.96,1053.79,631.375,1262.75,286.8,501.09999999999997,387.2,0.0,87.64999999999999,136,304,5
16952,2,10.5,157.11,83.805,167.61,49.92,21.0,8.34,22.5,65.85,109,109,1
16953,1,20.8,20.8,20.8,20.8,20.8,0.0,0.0,0.0,0.0,30,30,1
16954,9,102.0,414.3,231.67555555555555,2085.08,216.72000000000003,248.76,236.39999999999998,288.75,1094.45,0,359,5
16955,4,33.0,165.88,123.41749999999999,493.66999999999996,25.200000000000003,40.8,240.42000000000002,0.0,187.25,184,373,3
16956,1,292.34,292.34,292.34,292.34,28.799999999999997,15.239999999999998,70.55,76.30000000000001,101.44999999999999,17,17,1
16957,2,114.84,301.8,208.32,416.64,50.400000000000006,41.04,79.19999999999999,99.0,147.0,239,281,3
16959,1,117.35000000000001,117.35000000000001,117.35000000000001,117.35000000000001,0.0,17.0,13.049999999999999,87.30000000000001,0.0,87,87,1
16960,3,148.96,201.53,169.01666666666668,507.05,208.82000000000002,53.05,150.03,74.75,20.4,38,252,5
16961,1,234.17,234.17,234.17,234.17,38.42,10.2,102.4,52.5,30.65,116,116,1
16963,1,110.55000000000001,110.55000000000001,110.55000000000001,110.55000000000001,65.70000000000002,0.0,0.0,44.85,0.0,187,187,3
16965,1,201.19,201.19,201.19,201.19,23.4,77.61999999999999,39.4,0.0,60.77,226,226,3
16966,7,3.25,426.96,307.3885714285714,2151.72,0.0,485.88,1275.84,390.0,0.0,8,240,5
16967,1,319.02,319.02,319.02,319.02,12.600000000000001,96.41999999999999,210.0,0.0,0.0,189,189,3
16968,2,186.12,253.31,219.715,439.43,29.52,24.3,101.75999999999999,164.0,119.85,4,107,1
16969,3,81.6,397.36,216.8033333333333,650.41,89.10000000000002,234.56,162.0,44.550000000000004,120.20000000000002,39,191,5
16971,1,357.21,357.21,357.21,357.21,24.73,17.979999999999997,21.299999999999997,45.95,247.25,38,38,1
16976,1,251.51999999999998,251.51999999999998,251.51999999999998,251.51999999999998,0.0,0.0,76.32000000000001,0.0,175.2,267,267,3
16978,1,344.33,344.33,344.33,344.33,89.39,34.29,70.05,64.8,85.8,77,77,1
16979,6,208.5,418.03,301.5083333333333,1809.05,360.67,201.35,236.07999999999996,318.05,692.9,3,297,5
16980,2,346.6,681.86,514.23,1028.46,174.1,176.33,418.48,71.10000000000001,188.45,255,291,3
16982,1,384.06,384.06,384.06,384.06,202.92000000000002,6.64,107.69999999999999,66.8,0.0,60,60,1
16983,7,163.49,416.35999999999996,270.68857142857144,1894.82,199.00000000000003,407.37,370.09999999999997,665.5,252.84999999999997,12,369,5
16984,2,1233.58,3137.01,2185.295,4370.59,816.62,498.57,1334.29,613.71,1110.35,88,130,7
16985,10,46.0,933.3199999999999,546.162,5461.62,1107.0,105.0,873.96,653.81,2721.85,17,358,5
16986,2,83.2,1790.0,936.6,1873.2,1873.2,0.0,0.0,0.0,0.0,29,30,1
16987,7,12.75,381.65,230.97142857142856,1616.8,151.83,21.560000000000002,166.20000000000002,369.35,907.86,3,205,5
16988,1,126.12,126.12,126.12,126.12,37.870000000000005,10.2,19.799999999999997,0.0,58.25,5,5,1
16989,6,33.0,857.7,188.875,1133.25,0.0,630.0,325.04999999999995,0.0,178.20000000000002,7,150,1
16990,1,179.0,179.0,179.0,179.0,179.0,0.0,0.0,0.0,0.0,218,218,3
16992,5,214.45000000000002,427.51,322.86199999999997,1614.31,352.0,239.76000000000002,239.1,506.25,277.2,10,284,5
16996,6,29.700000000000003,415.18,239.385,1436.31,421.85,0.0,433.76,417.35,163.35000000000002,30,353,5
16997,3,78.0,390.0,234.0,702.0,585.0,0.0,117.0,0.0,0.0,288,325,3
16998,3,7.9,189.60000000000002,95.83333333333333,287.5,0.0,0.0,0.0,287.5,0.0,149,304,3
16999,2,238.99,245.83,242.41000000000003,484.82000000000005,241.78,48.33999999999999,79.8,99.0,15.9,23,74,1
17001,11,260.7,430.8,362.6881818181818,3989.57,1564.8000000000002,456.02,837.1999999999999,686.1,445.45000000000005,0,358,5
17002,3,480.46000000000004,513.06,495.9266666666667,1487.78,228.2,94.96,448.22,202.9,513.5,85,290,5
17004,2,406.54,905.6,656.07,1312.14,595.78,89.21000000000001,507.29999999999995,77.4,42.45,46,92,1
17006,4,108.85000000000001,280.76,195.445,781.78,135.78,19.32,77.97999999999999,458.95000000000005,89.75,4,75,1
17007,6,59.5,314.49,146.23833333333334,877.4300000000001,118.55000000000001,172.04,173.14,229.65,184.05,50,357,5
17010,1,185.46,185.46,185.46,185.46,47.88000000000001,43.68,11.7,82.2,0.0,18,18,1
17011,1,270.9,270.9,270.9,270.9,50.400000000000006,43.8,141.89999999999998,34.8,0.0,30,30,1
17014,3,145.01,229.62,187.56000000000003,562.6800000000001,151.91000000000003,21.33,144.79000000000002,77.85,166.8,8,66,1
17015,3,272.58,1045.48,612.87,1838.61,346.17,681.49,614.5,128.8,67.64999999999999,28,185,5
17017,20,24.96,824.02,428.63050000000004,8572.61,1399.3400000000001,1594.2099999999998,4174.32,1267.74,137.0,2,372,0
17018,2,405.0,515.1,460.05,920.1,50.400000000000006,30.599999999999998,0.0,9.9,829.2,40,325,5
17019,4,262.15,366.02,314.52,1258.08,349.12,179.2,399.81,153.45,176.5,11,368,5
17022,1,71.0,71.0,71.0,71.0,33.28,37.72,0.0,0.0,0.0,31,31,1
17024,3,25.0,39.599999999999994,31.95,95.85,0.0,0.0,95.85,0.0,0.0,45,157,1
17025,3,17.85,196.8,119.25666666666666,357.77,0.0,10.4,239.51999999999998,90.0,17.85,60,373,5
17026,2,33.15,121.67999999999999,77.41499999999999,154.82999999999998,121.67999999999999,20.4,0.0,0.0,12.75,185,369,3
17027,6,12.4,219.93,139.31,835.86,81.42,58.339999999999996,342.38,223.12,130.6,78,317,5
17029,2,358.0,358.0,358.0,716.0,716.0,0.0,0.0,0.0,0.0,110,236,5
17030,1,146.87,146.87,146.87,146.87,0.0,54.419999999999995,32.9,30.650000000000002,28.9,63,63,1
17031,2,154.4,225.95,190.175,380.35,160.35000000000002,42.5,177.5,0.0,0.0,11,154,1
17033,3,300.29999999999995,422.04,343.37999999999994,1030.1399999999999,156.29999999999998,86.94,413.4,17.700000000000003,355.79999999999995,86,359,5
17034,3,141.79999999999998,380.64,244.85666666666665,734.5699999999999,87.25,40.86,384.36,0.0,222.1,16,287,5
17035,2,174.02,214.31,194.16500000000002,388.33000000000004,94.40000000000002,44.6,138.68,35.6,75.05,245,311,3
17037,1,1253.22,1253.22,1253.22,1253.22,341.14,100.16,410.27,303.95,97.7,87,87,7
17038,1,112.4,112.4,112.4,112.4,10.5,0.0,15.7,14.850000000000001,71.35,30,30,1
17040,1,449.73,449.73,449.73,449.73,52.2,44.16,63.42,0.0,289.95,137,137,1
17041,3,288.7,446.39,351.8966666666667,1055.69,168.82,297.71999999999997,351.70000000000005,197.65,39.8,26,360,5
17042,5,121.56,265.40999999999997,207.31599999999997,1036.58,140.13,334.16999999999996,313.13,194.15,55.0,2,247,5
17043,4,150.37,768.85,433.795,1735.18,175.5,345.49,413.89,296.3,504.0,32,266,5
17044,1,932.53,932.53,932.53,932.53,177.60000000000002,0.0,370.93,384.0,0.0,25,25,7
17045,3,39.95,191.09,113.14666666666666,339.44,27.54,9.95,72.89999999999999,93.9,135.15,113,247,5
17046,1,642.02,642.02,642.02,642.02,88.80000000000001,84.92,398.09999999999997,22.5,47.7,157,157,1
17047,3,310.04,439.39,366.9666666666667,1100.9,399.40000000000003,82.77999999999999,219.01999999999998,181.7,218.0,85,205,5
17048,3,125.0,488.41,288.1066666666667,864.32,397.76,58.32999999999999,233.88,64.1,110.25,117,331,5
17049,9,289.0,1279.01,621.0922222222222,5589.83,1606.5900000000001,534.9499999999999,1133.47,717.37,1597.45,2,275,5
17050,6,130.15,826.37,530.9399999999999,3185.64,485.87,281.49,1071.88,924.8000000000001,421.59999999999997,96,299,5
17051,1,240.89000000000001,240.89000000000001,240.89000000000001,240.89000000000001,104.0,58.290000000000006,63.699999999999996,4.95,9.95,194,194,3
17052,1,399.09,399.09,399.09,399.09,69.06,75.7,106.45,119.18,28.7,28,28,1
17053,1,496.38,496.38,496.38,496.38,122.10000000000001,0.0,0.0,213.18,161.1,130,130,1
17054,5,149.01,314.07,270.76599999999996,1353.83,81.60000000000001,288.08,185.29999999999998,176.6,622.25,28,245,5
17058,3,236.94,582.72,393.2966666666667,1179.89,53.10000000000001,103.62,378.02,168.10000000000002,477.05,81,239,5
17059,5,329.01,843.29,616.078,3080.39,789.1500000000001,420.0,821.14,383.05,667.05,29,369,5
17060,1,234.24,234.24,234.24,234.24,35.400000000000006,31.200000000000003,167.64000000000001,0.0,0.0,266,266,3
17061,11,22.5,1625.9,465.1027272727273,5116.13,714.5999999999999,92.92,601.21,1661.0000000000002,2046.3999999999999,73,232,5
17062,4,102.64,179.64000000000001,133.3325,533.33,79.30000000000001,78.99000000000001,197.2,91.15,86.69,313,369,3
17063,7,22.5,387.7,203.11285714285714,1421.79,523.1500000000001,93.74,403.05,284.75,117.1,21,289,5
17064,3,143.95,398.05,285.15000000000003,855.45,219.20000000000002,28.2,154.64999999999998,222.10000000000002,231.3,58,327,5
17068,21,16.5,453.7,215.77809523809523,4531.34,2048.11,91.03,1255.6,691.85,444.75,12,368,0
17069,9,13.500000000000002,528.44,295.5411111111111,2659.87,847.0100000000001,288.73,716.23,351.90000000000003,456.0,28,373,5
17070,1,304.24,304.24,304.24,304.24,65.34,9.27,100.08,44.2,85.35,114,114,1
17071,9,27.8,427.21000000000004,265.60333333333335,2390.4300000000003,724.6500000000001,235.18,427.15,349.35,654.0999999999999,28,309,5
17073,4,279.37,453.79,361.5225,1446.09,165.51,160.11,350.16999999999996,356.0,414.29999999999995,17,109,1
17075,4,133.47,353.39,203.4425,813.77,209.95000000000002,31.82,161.35,122.75,287.90000000000003,17,317,5
17076,3,151.5,506.88,280.35999999999996,841.0799999999999,172.14000000000001,27.599999999999998,169.34,0.0,471.99999999999994,36,364,5
17078,2,7.800000000000001,370.4,189.1,378.2,183.6,163.82,28.44,0.0,2.34,36,36,1
17079,1,118.80000000000001,118.80000000000001,118.80000000000001,118.80000000000001,0.0,0.0,0.0,118.80000000000001,0.0,78,78,1
17080,2,74.2,211.29999999999998,142.75,285.5,0.0,40.8,113.8,45.0,85.9,22,269,5
17081,2,111.9,177.01,144.45499999999998,288.90999999999997,52.85,3.05,24.16,63.2,145.64999999999998,25,46,1
17082,2,636.94,1366.91,1001.9250000000001,2003.8500000000001,702.0,196.4,434.34999999999997,221.55,449.55,33,318,7
17083,3,304.65999999999997,691.36,468.5933333333333,1405.78,91.60000000000001,143.1,633.6800000000001,489.70000000000005,47.7,109,303,5
17084,2,816.54,1931.45,1373.995,2747.99,718.9100000000001,377.03999999999996,792.14,489.20000000000005,370.70000000000005,35,35,7
17085,5,233.96,438.79,310.49,1552.45,551.95,86.75999999999999,441.19,276.45,196.1,123,362,5
17086,6,229.41,459.86,341.68,2050.08,654.6,373.1,709.5799999999999,179.7,133.1,7,63,1
17088,4,239.28,1015.83,497.7525,1991.01,485.46000000000004,138.51999999999998,438.78,338.7,589.55,28,253,5
17090,7,61.199999999999996,636.44,281.79285714285714,1972.5500000000002,742.4,87.35,294.53,735.22,113.05000000000001,4,354,5
17091,9,7.4399999999999995,690.15,422.5344444444445,3802.8100000000004,1629.33,138.98,769.3,946.3500000000001,318.85,2,367,5
17092,4,134.9,788.11,443.5075,1774.03,480.83000000000004,157.39999999999998,585.85,495.8,54.15,50,277,5
17094,1,270.2,270.2,270.2,270.2,25.200000000000003,70.3,40.0,59.400000000000006,75.30000000000001,322,322,3
17095,3,230.81,762.35,432.12000000000006,1296.3600000000001,159.3,126.36,143.7,331.95,535.05,22,334,5
17096,4,133.49,311.68,248.17000000000002,992.6800000000001,147.29,57.94,64.3,479.45,243.7,15,261,5
17097,8,13.25,174.72,117.24,937.92,198.21,78.43,293.04999999999995,201.48000000000002,166.75,2,365,5
17100,2,31.85,939.89,485.87,971.74,78.30000000000001,214.64,414.9,231.20000000000002,32.7,18,18,1
17101,4,230.57999999999998,669.1500000000001,405.4325,1621.73,359.3,227.18,219.89999999999998,522.3,293.05,10,178,1
17102,1,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,25.5,261,261,3
17105,2,319.4,346.38,332.89,665.78,88.9,245.22,180.70999999999998,44.25,106.7,159,306,3
17107,6,70.8,2422.15,1751.2466666666667,10507.48,2158.88,476.36,2070.55,723.34,5078.35,33,278,0
17109,6,19.59,400.64,145.60166666666666,873.61,220.69,124.24000000000001,335.63,122.9,70.15,29,232,5
17110,1,163.29999999999998,163.29999999999998,163.29999999999998,163.29999999999998,0.0,0.0,51.4,18.75,93.14999999999999,165,165,3
17111,1,231.61,231.61,231.61,231.61,49.09,84.67,68.05,21.300000000000004,8.5,47,47,1
17114,7,45.7,140.59,105.67428571428572,739.72,142.13,20.71,57.42999999999999,76.25,443.2,5,334,5
17115,3,224.68,300.07,268.9666666666667,806.9000000000001,216.55,63.199999999999996,132.3,158.3,236.55,8,233,5
17117,1,116.19999999999999,116.19999999999999,116.19999999999999,116.19999999999999,0.0,23.4,37.199999999999996,12.75,42.85,288,288,3
17118,1,157.02,157.02,157.02,157.02,45.9,45.120000000000005,66.0,0.0,0.0,317,317,3
17119,2,59.66,533.95,296.805,593.61,180.15000000000003,87.46,129.25,74.45,122.30000000000001,3,59,1
17120,1,307.46,307.46,307.46,307.46,17.700000000000003,9.959999999999999,115.8,79.5,84.5,233,233,3
17122,1,138.32,138.32,138.32,138.32,35.400000000000006,0.0,102.91999999999999,0.0,0.0,119,119,1
17123,1,345.29999999999995,345.29999999999995,345.29999999999995,345.29999999999995,134.10000000000002,0.0,211.2,0.0,0.0,161,161,1
17124,1,294.24,294.24,294.24,294.24,54.800000000000004,46.15,14.49,34.35,144.45000000000002,185,185,3
17125,1,230.5,230.5,230.5,230.5,36.43,28.07,29.049999999999997,74.80000000000001,62.15,50,50,1
17126,5,37.03,411.77,197.89000000000001,989.45,167.60000000000002,163.08999999999997,407.71,114.60000000000001,136.45,152,362,5
17128,1,157.09,157.09,157.09,157.09,35.400000000000006,20.4,40.14,11.850000000000001,49.3,334,334,3
17131,5,46.75,1067.33,492.634,2463.17,515.24,173.18,413.4,620.3000000000001,741.05,5,75,1
17133,7,69.6,1658.9,698.8914285714285,4892.24,2074.2000000000003,198.00000000000003,1594.29,847.5500000000002,178.20000000000002,15,266,5
17134,2,94.5,318.7,206.6,413.2,94.5,0.0,22.5,88.35,207.85,106,264,5
17135,7,85.0,284.97,162.81857142857143,1139.73,51.599999999999994,310.96000000000004,475.32,73.65,228.2,16,371,5
17138,1,380.5,380.5,380.5,380.5,55.650000000000006,20.4,52.199999999999996,128.3,123.95,275,275,3
17139,12,85.99,2624.18,880.3849999999999,10564.619999999999,2025.49,1035.27,3556.37,1014.2900000000001,2933.2,15,288,0
17140,1,454.12,454.12,454.12,454.12,126.85,41.63,225.49,34.650000000000006,25.5,247,247,3
17142,1,579.0,579.0,579.0,579.0,76.5,0.0,43.199999999999996,0.0,459.3,239,239,3
17144,2,388.68,595.89,492.28499999999997,984.5699999999999,65.1,96.12,123.0,198.75,501.6,1,84,1
17146,3,185.9,298.25,249.92666666666665,749.78,114.3,6.6000000000000005,157.68,31.450000000000003,439.75,105,358,5
17147,4,365.29,563.61,424.52250000000004,1698.0900000000001,379.08000000000004,145.36,448.79999999999995,309.0,415.85,22,311,5
17148,1,124.88,124.88,124.88,124.88,30.180000000000003,17.0,77.69999999999999,0.0,0.0,51,51,1
17152,3,218.0,969.6000000000001,501.16666666666674,1503.5000000000002,2.1,26.400000000000002,188.1,17.0,1269.9,194,263,3
17153,1,213.78,213.78,213.78,213.78,95.68,25.5,17.4,44.85,30.35,24,24,1
17154,1,329.34,329.34,329.34,329.34,48.36,156.72,83.75999999999999,40.5,0.0,75,75,1
17155,2,108.39999999999999,143.3,125.85,251.7,12.3,62.6,142.5,0.0,34.3,17,177,1
17157,2,149.01,157.54000000000002,153.275,306.55,0.0,30.240000000000002,63.9,188.61,23.8,7,176,1
17158,3,284.76,568.42,422.3233333333333,1266.97,78.06,79.5,748.3599999999999,67.45,293.6,32,360,5
17159,3,394.07,612.21,511.57666666666665,1534.73,195.25,313.76,488.62,371.5,165.6,21,171,1
17160,6,471.22,758.0500000000001,586.3383333333334,3518.03,695.7,922.98,1632.8,202.2,64.35,31,241,5
17162,10,9.9,424.41,170.721,1707.21,264.72,274.96000000000004,440.18,156.35000000000002,571.0,28,305,5
17163,2,123.10000000000001,170.0,146.55,293.1,0.0,0.0,0.0,293.1,0.0,21,78,1
17164,7,24.96,744.89,352.34285714285716,2466.4,670.0,282.13,980.5799999999999,261.84000000000003,271.85,32,273,5
17165,1,158.68,158.68,158.68,158.68,35.400000000000006,10.08,77.4,0.0,35.8,284,284,3
17166,2,78.75,110.74,94.745,189.49,0.0,6.8,47.04,128.7,6.95,38,203,5
17169,2,296.43,520.45,408.44000000000005,816.8800000000001,187.38,135.12,214.75,158.08,121.55000000000001,57,183,1
17171,1,224.91,224.91,224.91,224.91,17.700000000000003,91.76,59.39999999999999,0.0,56.05,289,289,3
17172,1,317.76,317.76,317.76,317.76,93.6,188.76,0.0,35.400000000000006,0.0,78,78,1
17173,8,281.1,963.1800000000001,469.45625,3755.65,1085.7,0.0,304.32,1581.48,784.15,5,131,1
17174,1,59.9,59.9,59.9,59.9,49.5,10.4,0.0,0.0,0.0,217,217,3
17175,4,298.18,519.08,357.735,1430.94,301.44000000000005,278.2,480.59999999999997,96.9,273.8,44,296,5
17176,1,306.13,306.13,306.13,306.13,114.6,30.78,67.8,53.45,39.5,201,201,3
17179,3,223.48,245.31,237.26333333333332,711.79,165.15,26.61,121.88000000000001,388.20000000000005,9.95,178,361,3
17180,4,49.01,258.35,192.4425,769.77,112.15,163.66,395.90999999999997,28.5,69.55,56,316,5
17181,2,84.39999999999999,155.52,119.96000000000001,239.92000000000002,20.25,79.2,94.72,0.0,45.75,57,373,5
17183,6,329.67,739.37,547.8183333333333,3286.91,822.3600000000001,98.64,274.0,1839.8600000000001,252.05,7,105,1
17186,2,72.0,72.0,72.0,144.0,0.0,144.0,0.0,0.0,0.0,46,60,1
17187,1,203.95,203.95,203.95,203.95,52.05,80.69999999999999,0.0,19.5,51.699999999999996,226,226,3
17188,7,82.66,453.08,327.9614285714286,2295.73,649.2,301.26,278.28,431.69,635.3,11,362,5
17189,2,157.18,226.57000000000002,191.875,383.75,28.67,51.18,71.55,94.75,137.6,106,359,5
17190,1,249.74,249.74,249.74,249.74,124.39000000000001,37.45,19.05,68.85000000000001,0.0,58,58,1
